id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan,jenis_bersih,jam_missing,hari_dalam_minggu,nama_hari,bulan,minggu_ke,is_awal_bulan,is_weekend,jam_encoded
2C027CB9-E05,WRG-004,PRD-004-016,2025-06-11,1900-01-01 17:36:45,Pemasukan,Penjualan,14000.0,2.0,Transfer,,Pemasukan,0,2,Wednesday,2025-06,2025-06-09/2025-06-15,0,0,17.0
834AB66B-DA7,WRG-002,PRD-002-002,2026-12-03,1900-01-01 16:45:47,Pemasukan,Penjualan,25000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-12,2026-11-30/2026-12-06,1,0,16.0
46661B3F-BE1,WRG-001,PRD-001-016,2026-05-01,1900-01-01 05:08:21,Pemasukan,Penjualan,2000.0,1.0,QRIS,,Pemasukan,0,4,Friday,2026-05,2026-04-27/2026-05-03,1,0,5.0
75FAD546-7E1,WRG-005,PRD-005-018,2026-04-04,1900-01-01 15:04:55,Pemasukan,Penjualan,44000.0,2.0,Cash,,Pemasukan,0,5,Saturday,2026-04,2026-03-30/2026-04-05,1,1,15.0
958C03D0-457,WRG-004,PRD-004-013,2025-06-10,1900-01-01 05:20:42,Pemasukan,Penjualan,4000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2025-06,2025-06-09/2025-06-15,0,0,5.0
7C1D7E3B-E3E,WRG-002,PRD-002-023,2026-06-04,1900-01-01 07:20:42,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,7.0
477CAB47-CEA,WRG-005,PRD-005-003,2026-02-02,1900-01-01 18:35:24,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,0,Monday,2026-02,2026-02-02/2026-02-08,1,0,18.0
F1330219-711,WRG-002,PRD-002-020,2026-11-03,1900-01-01 06:51:27,Pemasukan,Penjualan,12000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-11,2026-11-02/2026-11-08,1,0,6.0
F9FF85D5-11B,WRG-001,PRD-001-002,2025-01-12,1900-01-01 09:36:36,Pemasukan,Penjualan,34000.0,2.0,QRIS,,Pemasukan,0,6,Sunday,2025-01,2025-01-06/2025-01-12,0,1,9.0
143700E1-077,WRG-002,PRD-002-023,2026-05-02,1900-01-01 15:55:58,Pemasukan,Penjualan,22000.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2026-05,2026-04-27/2026-05-03,1,1,15.0
AB616670-433,WRG-002,PRD-002-014,2026-07-03,1900-01-01 16:06:28,Pemasukan,Penjualan,70000.0,5.0,Cash,,Pemasukan,0,4,Friday,2026-07,2026-06-29/2026-07-05,1,0,16.0
65ACFA7A-90E,WRG-002,PRD-002-001,2025-11-11,1900-01-01 13:52:45,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2025-11,2025-11-10/2025-11-16,0,0,13.0
6DB8BE02-FBE,WRG-001,PRD-001-018,2026-10-01,1900-01-01 16:18:21,Pemasukan,Penjualan,22000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-10,2026-09-28/2026-10-04,1,0,16.0
B4BB2B53-FAF,WRG-003,PRD-003-022,2025-02-11,1900-01-01 19:33:30,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,19.0
C1B90B77-DB1,WRG-004,PRD-004-006,2026-07-04,1900-01-01 13:11:02,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-07,2026-06-29/2026-07-05,1,1,13.0
EC22C678-761,WRG-005,PRD-005-011,2026-02-01,1900-01-01 19:55:51,Pemasukan,Penjualan,4000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-02,2026-01-26/2026-02-01,1,1,19.0
7BE20EAC-BFB,WRG-001,PRD-001-020,2025-02-11,1900-01-01 09:46:29,Pemasukan,Penjualan,17500.0,5.0,QRIS,,Pemasukan,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,9.0
0FBDD55D-7B5,WRG-005,PRD-005-013,2026-12-02,1900-01-01 15:21:17,Pemasukan,Penjualan,5000.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2026-12,2026-11-30/2026-12-06,1,0,15.0
922019B9-F68,WRG-001,PRD-001-013,2026-09-04,1900-01-01 13:50:30,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,4,Friday,2026-09,2026-08-31/2026-09-06,1,0,13.0
3B6CD94E-926,WRG-005,PRD-005-022,2026-08-04,1900-01-01 16:22:19,Pemasukan,Penjualan,15000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-08,2026-08-03/2026-08-09,1,0,16.0
810438C1-A46,WRG-005,PRD-005-007,2026-10-04,1900-01-01 07:35:23,Pemasukan,Penjualan,22000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-10,2026-09-28/2026-10-04,1,1,7.0
890FC438-C2D,WRG-001,PRD-001-004,2025-12-10,1900-01-01 15:24:50,Pemasukan,Penjualan,34000.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,15.0
4E28A4AA-BF7,WRG-005,PRD-005-028,2025-03-11,1900-01-01 05:32:33,Pemasukan,Penjualan,27000.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2025-03,2025-03-10/2025-03-16,0,0,5.0
A46289CF-152,WRG-003,PRD-003-005,2026-03-04,1900-01-01 16:40:47,Pemasukan,Penjualan,18000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-03,2026-03-02/2026-03-08,1,0,16.0
9A3E2124-D53,WRG-001,PRD-001-014,2025-04-10,1900-01-01 09:42:09,Pemasukan,Penjualan,56000.0,2.0,QRIS,,Pemasukan,0,3,Thursday,2025-04,2025-04-07/2025-04-13,0,0,9.0
E743BE6A-6B2,WRG-004,PRD-004-010,2025-12-12,1900-01-01 15:26:16,Pemasukan,Penjualan,27000.0,3.0,Cash,,Pemasukan,0,4,Friday,2025-12,2025-12-08/2025-12-14,0,0,15.0
AF390AAC-C2B,WRG-002,PRD-002-018,2026-03-03,1900-01-01 18:55:39,Pemasukan,Penjualan,50000.0,10.0,QRIS,,Pemasukan,0,1,Tuesday,2026-03,2026-03-02/2026-03-08,1,0,18.0
676E855A-050,WRG-005,PRD-005-001,2026-05-04,1900-01-01 16:27:48,Pemasukan,Penjualan,70000.0,5.0,QRIS,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,16.0
4F755D5B-98C,WRG-003,PRD-003-001,2026-11-03,1900-01-01 15:58:46,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2026-11,2026-11-02/2026-11-08,1,0,15.0
B7B0D960-48C,WRG-003,PRD-003-015,2025-02-11,1900-01-01 16:44:08,Pemasukan,Penjualan,15000.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2025-02,2025-02-10/2025-02-16,0,0,16.0
971C5FBD-A3F,WRG-001,PRD-001-020,2025-11-12,1900-01-01 20:36:22,Pemasukan,Penjualan,7000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2025-11,2025-11-10/2025-11-16,0,0,20.0
638A1403-91E,WRG-002,PRD-002-023,2026-07-01,1900-01-01 17:07:53,Pemasukan,Penjualan,22000.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2026-07,2026-06-29/2026-07-05,1,0,17.0
69A7A034-ADF,WRG-002,PRD-002-016,2026-11-04,1900-01-01 08:05:14,Pemasukan,Penjualan,10000.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2026-11,2026-11-02/2026-11-08,1,0,8.0
5771BE65-0E4,WRG-001,PRD-001-018,2025-03-12,1900-01-01 08:47:51,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-03,2025-03-10/2025-03-16,0,0,8.0
A33F1DD5-8AC,WRG-003,PRD-003-005,2026-12-03,,Pemasukan,Penjualan,36000.0,2.0,Cash,,Pemasukan,1,3,Thursday,2026-12,2026-11-30/2026-12-06,1,0,
66C1DFFC-83A,WRG-003,PRD-003-023,2026-08-04,1900-01-01 16:31:14,Pemasukan,Penjualan,25000.0,1.0,QRIS,,Pemasukan,0,1,Tuesday,2026-08,2026-08-03/2026-08-09,1,0,16.0
60E7DC54-5B9,WRG-005,PRD-005-028,2026-07-01,1900-01-01 13:05:49,Pemasukan,Penjualan,18000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2026-07,2026-06-29/2026-07-05,1,0,13.0
2402EF9F-32C,WRG-001,PRD-001-021,2025-06-11,1900-01-01 09:09:13,Pemasukan,Penjualan,88000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-06,2025-06-09/2025-06-15,0,0,9.0
675DC358-F2B,WRG-002,PRD-002-019,2026-04-01,1900-01-01 08:46:44,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,8.0
4A8AE8BB-4E2,WRG-004,PRD-004-007,2025-11-11,,Pemasukan,Penjualan,16000.0,2.0,QRIS,,Pemasukan,1,1,Tuesday,2025-11,2025-11-10/2025-11-16,0,0,
04258AC7-3FB,WRG-003,PRD-003-005,2026-07-02,1900-01-01 05:10:09,Pemasukan,Penjualan,18000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-07,2026-06-29/2026-07-05,1,0,5.0
B6FCFDE8-32C,WRG-003,PRD-003-005,2026-10-01,1900-01-01 05:26:49,Pemasukan,Penjualan,18000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-10,2026-09-28/2026-10-04,1,0,5.0
A949F74C-8D0,WRG-001,PRD-001-016,2026-03-03,1900-01-01 05:14:33,Pemasukan,Penjualan,6000.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2026-03,2026-03-02/2026-03-08,1,0,5.0
9116E8E7-6AE,WRG-003,PRD-003-001,2025-04-10,1900-01-01 06:15:21,Pemasukan,Penjualan,16000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2025-04,2025-04-07/2025-04-13,0,0,6.0
B2909977-54A,WRG-003,PRD-003-021,2025-07-12,1900-01-01 07:29:25,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2025-07,2025-07-07/2025-07-13,0,1,7.0
180167B7-CF7,WRG-003,PRD-003-014,2026-02-02,1900-01-01 15:05:40,Pemasukan,Penjualan,10000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-02,2026-02-02/2026-02-08,1,0,15.0
EF5EF12A-B73,WRG-002,,2025-08-10,1900-01-01 07:59:29,Pengeluaran,Operasional,69924.0,,Cash,Beli selotip & alat tulis,Pengeluaran,0,6,Sunday,2025-08,2025-08-04/2025-08-10,0,1,7.0
72B07230-0CE,WRG-003,PRD-003-007,2026-04-04,1900-01-01 20:12:35,Pemasukan,Penjualan,88000.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2026-04,2026-03-30/2026-04-05,1,1,20.0
D997893F-D7B,WRG-001,PRD-001-011,2025-03-11,1900-01-01 08:29:35,Pemasukan,Penjualan,88000.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2025-03,2025-03-10/2025-03-16,0,0,8.0
C41A7D08-5DD,WRG-001,PRD-001-015,2026-08-02,1900-01-01 13:30:21,Pemasukan,Penjualan,44000.0,2.0,Cash,,Pemasukan,0,6,Sunday,2026-08,2026-07-27/2026-08-02,1,1,13.0
06DA41C9-FDD,WRG-002,PRD-002-024,2025-04-11,,Pemasukan,Penjualan,7000.0,1.0,Cash,,Pemasukan,1,4,Friday,2025-04,2025-04-07/2025-04-13,0,0,
43B5AB49-4C1,WRG-001,PRD-001-009,2026-07-04,1900-01-01 13:07:01,Pemasukan,Penjualan,9000.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2026-07,2026-06-29/2026-07-05,1,1,13.0
B7A2CBE6-B39,WRG-005,PRD-005-005,2025-08-10,1900-01-01 07:13:29,Pemasukan,Penjualan,28000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2025-08,2025-08-04/2025-08-10,0,1,7.0
19834223-41F,WRG-001,PRD-001-005,2026-06-03,1900-01-01 09:17:37,Pemasukan,Penjualan,5000.0,1.0,QRIS,,Pemasukan,0,2,Wednesday,2026-06,2026-06-01/2026-06-07,1,0,9.0
1A9FEF1B-BBC,WRG-002,PRD-002-002,2025-06-12,1900-01-01 13:29:07,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2025-06,2025-06-09/2025-06-15,0,0,13.0
EC506CAB-C0E,WRG-003,PRD-003-016,2025-04-12,1900-01-01 13:01:52,Pemasukan,Penjualan,88000.0,1.0,QRIS,,Pemasukan,0,5,Saturday,2025-04,2025-04-07/2025-04-13,0,1,13.0
ECE49F66-B79,WRG-005,PRD-005-021,2026-10-01,1900-01-01 17:54:31,Pemasukan,Penjualan,68000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2026-10,2026-09-28/2026-10-04,1,0,17.0
786C3B58-65C,WRG-004,PRD-004-016,2026-11-04,1900-01-01 16:13:52,Pemasukan,Penjualan,7000.0,1.0,Transfer,,Pemasukan,0,2,Wednesday,2026-11,2026-11-02/2026-11-08,1,0,16.0
7204F637-39D,WRG-002,PRD-002-008,2026-05-02,1900-01-01 11:51:25,Pemasukan,Penjualan,36000.0,2.0,Cash,,Pemasukan,0,5,Saturday,2026-05,2026-04-27/2026-05-03,1,1,11.0
5756FB89-E96,WRG-004,PRD-004-010,2026-05-04,1900-01-01 08:59:26,Pemasukan,Penjualan,18000.0,2.0,Cash,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,8.0
B1945AB1-F41,WRG-003,PRD-003-017,2026-11-02,1900-01-01 06:54:27,Pemasukan,Penjualan,7000.0,2.0,QRIS,,Pemasukan,0,0,Monday,2026-11,2026-11-02/2026-11-08,1,0,6.0
5DF73729-567,WRG-003,PRD-003-017,2026-02-04,1900-01-01 06:19:38,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,2,Wednesday,2026-02,2026-02-02/2026-02-08,1,0,6.0
2CF26F40-8E8,WRG-002,PRD-002-014,2026-03-02,1900-01-01 06:58:24,Pemasukan,Penjualan,42000.0,3.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,6.0
F4A21AB3-DCF,WRG-003,PRD-003-016,2026-09-03,1900-01-01 13:41:27,Pemasukan,Penjualan,88000.0,3.0,Cash,,Pemasukan,0,3,Thursday,2026-09,2026-08-31/2026-09-06,1,0,13.0
331140D7-308,WRG-002,PRD-002-023,2025-07-12,1900-01-01 11:43:45,Pemasukan,Penjualan,22000.0,1.0,Transfer,,Pemasukan,0,5,Saturday,2025-07,2025-07-07/2025-07-13,0,1,11.0
29A07A56-DC8,WRG-002,PRD-002-016,2025-07-12,1900-01-01 19:20:58,Pemasukan,Penjualan,10000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2025-07,2025-07-07/2025-07-13,0,1,19.0
D1750CAC-4E7,WRG-003,PRD-003-021,2026-11-01,1900-01-01 11:04:05,Pemasukan,Penjualan,3500.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-11,2026-10-26/2026-11-01,1,1,11.0
50A33157-94B,WRG-002,PRD-002-022,2026-10-04,1900-01-01 19:07:27,Pemasukan,Penjualan,28000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2026-10,2026-09-28/2026-10-04,1,1,19.0
D836D8C6-D45,WRG-003,PRD-003-015,2026-05-04,1900-01-01 07:31:08,Pemasukan,Penjualan,5000.0,1.0,Cash,,Pemasukan,0,0,Monday,2026-05,2026-05-04/2026-05-10,1,0,7.0
0FDC1C53-6DD,WRG-005,,2026-02-04,1900-01-01 09:33:44,Pengeluaran,HPP,337096.0,,Transfer,Beli minyak goreng 1 karton,Pengeluaran,0,2,Wednesday,2026-02,2026-02-02/2026-02-08,1,0,9.0
61FC57B3-2D5,WRG-001,PRD-001-007,2025-01-12,1900-01-01 08:06:22,Pemasukan,Penjualan,15000.0,3.0,Transfer,,Pemasukan,0,6,Sunday,2025-01,2025-01-06/2025-01-12,0,1,8.0
A58C739B-9C9,WRG-002,PRD-002-016,2025-05-12,1900-01-01 05:07:32,Pemasukan,Penjualan,20000.0,2.0,QRIS,,Pemasukan,0,0,Monday,2025-05,2025-05-12/2025-05-18,0,0,5.0
A15CCC39-8B8,WRG-004,PRD-004-003,2026-09-02,1900-01-01 07:48:46,Pemasukan,Penjualan,50000.0,2.0,Transfer,,Pemasukan,0,2,Wednesday,2026-09,2026-08-31/2026-09-06,1,0,7.0
4B59CD0D-C0D,WRG-001,PRD-001-012,2025-10-12,1900-01-01 07:16:00,Pemasukan,Penjualan,75000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2025-10,2025-10-06/2025-10-12,0,1,7.0
A772639B-01D,WRG-004,PRD-004-006,2025-04-12,1900-01-01 08:28:22,Pemasukan,Penjualan,3500.0,1.0,Transfer,,Pemasukan,0,5,Saturday,2025-04,2025-04-07/2025-04-13,0,1,8.0
F28C7280-A96,WRG-001,PRD-001-005,2026-08-02,1900-01-01 05:45:33,Pemasukan,Penjualan,5000.0,1.0,QRIS,,Pemasukan,0,6,Sunday,2026-08,2026-07-27/2026-08-02,1,1,5.0
14187C53-D3A,WRG-004,PRD-004-007,2026-12-04,1900-01-01 05:50:38,Pemasukan,Penjualan,24000.0,3.0,Cash,,Pemasukan,0,4,Friday,2026-12,2026-11-30/2026-12-06,1,0,5.0
EC02BDC8-9FF,WRG-002,PRD-002-020,2025-02-10,1900-01-01 05:18:29,Pemasukan,Penjualan,12000.0,1.0,Cash,,Pemasukan,0,0,Monday,2025-02,2025-02-10/2025-02-16,0,0,5.0
93D292FE-078,WRG-004,PRD-004-015,2026-01-04,1900-01-01 12:26:26,Pemasukan,Penjualan,51000.0,3.0,QRIS,,Pemasukan,0,6,Sunday,2026-01,2025-12-29/2026-01-04,1,1,12.0
0C12FE42-A34,WRG-004,PRD-004-014,2026-01-01,1900-01-01 16:09:11,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-01,2025-12-29/2026-01-04,1,0,16.0
C938DE6A-587,WRG-005,PRD-005-026,2025-09-11,1900-01-01 12:54:57,Pemasukan,Penjualan,8000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2025-09,2025-09-08/2025-09-14,0,0,12.0
D53979D7-9D7,WRG-001,PRD-001-020,2025-07-10,1900-01-01 18:15:13,Pemasukan,Penjualan,7000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2025-07,2025-07-07/2025-07-13,0,0,18.0
2A367246-752,WRG-003,PRD-003-003,2026-01-04,1900-01-01 17:07:11,Pemasukan,Penjualan,35000.0,5.0,Cash,,Pemasukan,0,6,Sunday,2026-01,2025-12-29/2026-01-04,1,1,17.0
633C811F-D42,WRG-001,PRD-001-020,2025-04-12,1900-01-01 05:13:14,Pemasukan,Penjualan,7000.0,2.0,Transfer,,Pemasukan,0,5,Saturday,2025-04,2025-04-07/2025-04-13,0,1,5.0
F9572B95-842,WRG-001,PRD-001-006,2026-06-02,1900-01-01 16:17:08,Pemasukan,Penjualan,50000.0,2.0,Transfer,,Pemasukan,0,1,Tuesday,2026-06,2026-06-01/2026-06-07,1,0,16.0
AC27D9AD-896,WRG-003,PRD-003-014,2025-11-10,1900-01-01 18:27:47,Pemasukan,Penjualan,20000.0,2.0,Cash,,Pemasukan,0,0,Monday,2025-11,2025-11-10/2025-11-16,0,0,18.0
CD0B801F-81B,WRG-003,PRD-003-021,2025-09-12,1900-01-01 06:26:01,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,4,Friday,2025-09,2025-09-08/2025-09-14,0,0,6.0
64C400FA-442,WRG-005,PRD-005-017,2026-06-04,1900-01-01 15:52:22,Pemasukan,Penjualan,10000.0,1.0,QRIS,,Pemasukan,0,3,Thursday,2026-06,2026-06-01/2026-06-07,1,0,15.0
05B80CD2-A4F,WRG-003,PRD-003-023,2026-10-02,1900-01-01 16:24:40,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,4,Friday,2026-10,2026-09-28/2026-10-04,1,0,16.0
CAC0802C-BD4,WRG-001,PRD-001-009,2026-07-01,1900-01-01 13:59:49,Pemasukan,Penjualan,18000.0,2.0,Cash,,Pemasukan,0,2,Wednesday,2026-07,2026-06-29/2026-07-05,1,0,13.0
736B95ED-82C,WRG-004,PRD-004-019,2026-05-02,1900-01-01 17:06:34,Pemasukan,Penjualan,3500.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-05,2026-04-27/2026-05-03,1,1,17.0
F85A3879-F54,WRG-003,PRD-003-015,2025-06-11,1900-01-01 17:34:48,Pemasukan,Penjualan,10000.0,2.0,QRIS,,Pemasukan,0,2,Wednesday,2025-06,2025-06-09/2025-06-15,0,0,17.0
25A65F03-71D,WRG-004,PRD-004-013,2026-04-01,1900-01-01 17:27:39,Pemasukan,Penjualan,4000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,17.0
BE76C7E3-E64,WRG-002,PRD-002-003,2025-05-11,1900-01-01 11:48:50,Pemasukan,Penjualan,22000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2025-05,2025-05-05/2025-05-11,0,1,11.0
656A12F0-6F2,WRG-003,PRD-003-010,2025-03-11,1900-01-01 12:25:49,Pemasukan,Penjualan,42000.0,3.0,Transfer,,Pemasukan,0,1,Tuesday,2025-03,2025-03-10/2025-03-16,0,0,12.0
43BDCF45-486,WRG-004,PRD-004-003,2026-03-01,1900-01-01 17:28:42,Pemasukan,Penjualan,50000.0,2.0,Cash,,Pemasukan,0,6,Sunday,2026-03,2026-02-23/2026-03-01,1,1,17.0
A7C6F4AA-957,WRG-001,PRD-001-007,2025-10-10,1900-01-01 06:23:56,Pemasukan,Penjualan,15000.0,3.0,Cash,,Pemasukan,0,4,Friday,2025-10,2025-10-06/2025-10-12,0,0,6.0
9920E4A6-9BF,WRG-004,PRD-004-018,2026-09-03,1900-01-01 07:28:02,Pemasukan,Penjualan,2000.0,2.0,Cash,,Pemasukan,0,3,Thursday,2026-09,2026-08-31/2026-09-06,1,0,7.0
7F37BA96-C14,WRG-001,PRD-001-009,2025-05-11,1900-01-01 06:30:47,Pemasukan,Penjualan,88000.0,10.0,Cash,,Pemasukan,0,6,Sunday,2025-05,2025-05-05/2025-05-11,0,1,6.0
2CCA3E43-DDB,WRG-004,PRD-004-019,2026-08-04,1900-01-01 13:03:23,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,1,Tuesday,2026-08,2026-08-03/2026-08-09,1,0,13.0
5B4E4530-BD6,WRG-004,PRD-004-018,2025-02-12,1900-01-01 11:46:21,Pemasukan,Penjualan,1000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-02,2025-02-10/2025-02-16,0,0,11.0
10195DA9-827,WRG-004,PRD-004-011,2025-09-11,1900-01-01 20:34:46,Pemasukan,Penjualan,18000.0,1.0,Transfer,,Pemasukan,0,3,Thursday,2025-09,2025-09-08/2025-09-14,0,0,20.0
FC8BCD88-57B,WRG-004,PRD-004-014,2025-12-11,1900-01-01 16:00:33,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2025-12,2025-12-08/2025-12-14,0,0,16.0
D4101C6E-72A,WRG-002,PRD-002-022,2026-02-03,1900-01-01 15:57:32,Pemasukan,Penjualan,28000.0,1.0,Cash,,Pemasukan,0,1,Tuesday,2026-02,2026-02-02/2026-02-08,1,0,15.0
C5215CE4-AA1,WRG-002,PRD-002-014,2026-03-03,1900-01-01 15:36:27,Pemasukan,Penjualan,28000.0,2.0,Cash,,Pemasukan,0,1,Tuesday,2026-03,2026-03-02/2026-03-08,1,0,15.0
2823BE83-278,WRG-004,PRD-004-015,2025-01-10,1900-01-01 20:10:05,Pemasukan,Penjualan,34000.0,2.0,Cash,,Pemasukan,0,4,Friday,2025-01,2025-01-06/2025-01-12,0,0,20.0
09DBA05F-AF7,WRG-002,PRD-002-017,2025-12-10,1900-01-01 18:12:25,Pemasukan,Penjualan,17000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-12,2025-12-08/2025-12-14,0,0,18.0
E40494B9-E66,WRG-005,PRD-005-006,2026-04-01,1900-01-01 17:48:21,Pemasukan,Penjualan,10500.0,3.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,17.0
3C9975A7-B8A,WRG-001,PRD-001-009,2026-07-02,1900-01-01 18:19:58,Pemasukan,Penjualan,27000.0,3.0,Cash,,Pemasukan,0,3,Thursday,2026-07,2026-06-29/2026-07-05,1,0,18.0
3B4B4905-FE6,WRG-002,PRD-002-023,2026-06-02,1900-01-01 13:56:12,Pemasukan,Penjualan,22000.0,1.0,Transfer,,Pemasukan,0,1,Tuesday,2026-06,2026-06-01/2026-06-07,1,0,13.0
EFD51FBF-9AC,WRG-004,PRD-004-016,2025-09-10,1900-01-01 08:50:55,Pemasukan,Penjualan,14000.0,2.0,Transfer,,Pemasukan,0,2,Wednesday,2025-09,2025-09-08/2025-09-14,0,0,8.0
29621ED6-A57,WRG-004,PRD-004-007,2025-07-10,1900-01-01 20:16:14,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2025-07,2025-07-07/2025-07-13,0,0,20.0
32E720AC-3DC,WRG-003,PRD-003-001,2026-04-01,1900-01-01 06:15:57,Pemasukan,Penjualan,8000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2026-04,2026-03-30/2026-04-05,1,0,6.0
54C5749E-F40,WRG-005,PRD-005-002,2025-03-12,1900-01-01 05:16:49,Pemasukan,Penjualan,88000.0,1.0,Cash,,Pemasukan,0,2,Wednesday,2025-03,2025-03-10/2025-03-16,0,0,5.0
D74C2C38-67A,WRG-001,PRD-001-016,2026-10-03,1900-01-01 07:40:36,Pemasukan,Penjualan,2000.0,1.0,Cash,,Pemasukan,0,5,Saturday,2026-10,2026-09-28/2026-10-04,1,1,7.0
CEAD7D7D-B67,WRG-002,PRD-002-004,2026-10-02,,Pemasukan,Penjualan,7000.0,2.0,Cash,,Pemasukan,1,4,Friday,2026-10,2026-09-28/2026-10-04,1,0,
168ACE32-7E8,WRG-002,PRD-002-019,2026-01-02,1900-01-01 06:02:27,Pemasukan,Penjualan,10500.0,3.0,Transfer,,Pemasukan,0,4,Friday,2026-01,2025-12-29/2026-01-04,1,0,6.0
19710AC6-018,WRG-005,PRD-005-007,2026-03-02,1900-01-01 15:37:10,Pemasukan,Penjualan,44000.0,2.0,Cash,,Pemasukan,0,0,Monday,2026-03,2026-03-02/2026-03-08,1,0,15.0
37573F1E-95C,WRG-004,PRD-004-018,2025-05-11,1900-01-01 06:20:57,Pemasukan,Penjualan,1000.0,1.0,Cash,,Pemasukan,0,6,Sunday,2025-05,2025-05-05/2025-05-11,0,1,6.0
6AB5073E-1E9,WRG-002,PRD-002-024,2026-12-03,1900-01-01 20:05:29,Pemasukan,Penjualan,7000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2026-12,2026-11-30/2026-12-06,1,0,20.0
7A08A7A6-B37,WRG-003,PRD-003-023,2025-06-12,1900-01-01 16:41:03,Pemasukan,Penjualan,25000.0,1.0,Cash,,Pemasukan,0,3,Thursday,2025-06,2025-06-09/2025-06-15,0,0,16.0
